"Txn Hash","Blockno","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0x3df44be0125e36d2f125e89b99a1350953fb19998add3f5076b5d3471f57bedb","16643940",1676582459,2023-02-16 21:20:59,Buy,0.0319834177857431, ETH, 420000, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0xd2811e24a4e8814165bdb8f2e1a1ea1640dd224c1835fb6f7a85d0ee77b1423c","16643940",1676582459,2023-02-16 21:20:59,Buy,0.03, ETH, 390596.981980972, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0x2b51dfee0e272f1a7b214c02c99cbe87a6b613587fd01810564e5983d8c0ae4b","16643941",1676582471,2023-02-16 21:21:11,Buy,0.0312087117809868, ETH, 402929.796413243, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0xee682e58c4785ed6ed08c54f16406c695c868b74cc053f2321dfc0016af74f9b","16643941",1676582471,2023-02-16 21:21:11,Buy,0.0312087117809868, ETH, 399501.728262949, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0xa24d67b1c67bb63e0c0c8574aa5412ecf598b757de0900947d001ffb748dc624","16643941",1676582471,2023-02-16 21:21:11,Buy,0.0319807240530418, ETH, 405873.562051454, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0x6eb737dd092b5624d28a497aeccfa781bc6be3954beb4c365afe25b9f5b4f485","16643941",1676582471,2023-02-16 21:21:11,Buy,0.0322607573472364, ETH, 405873.562051454, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0x98303dd6a8b8738f409f30b944e376fc0d0bafa96bf2763a8c4fea9c247322cc","16643941",1676582471,2023-02-16 21:21:11,Buy,0.0336823418237616, ETH, 420000, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0xb9e04ff8bf50d1381071a43e59b66f04ad695c3b93796c3822fd90bf92e51b7d","16643941",1676582471,2023-02-16 21:21:11,Buy,0.0328420405919643, ETH, 405873.562051454, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0x5bb2e279c5ad3c372ff1508896a7aa454c7eddd58bbdd5db97d11055f68a5846","16643941",1676582471,2023-02-16 21:21:11,Buy,0.0342919817086671, ETH, 420000, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0xbb8e64da18215c10ed5974d28fc8aacfa525804d6b061e5dd2316e5ad3674ce7","16643941",1676582471,2023-02-16 21:21:11,Buy,0.0319603352177297, ETH, 388000, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0xefe6faeb1f5cfec38d9e30370a06f9be96c468dccdeeb635fa594d53792cceb8","16643941",1676582471,2023-02-16 21:21:11,Buy,0.0248989326879624, ETH, 300000, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0x4a79b755fb2631d45d6a7335a047d053ad8461f70d1a9b46e940b86530b42173","16643941",1676582471,2023-02-16 21:21:11,Buy,0.02511, ETH, 300548.094790298, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0x9adb31b6cc48fa84645dfef0584245997faac376731b5e684a9f17989b17ed63","16643941",1676582471,2023-02-16 21:21:11,Buy,0.0295, ETH, 350560.751533815, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0x06c140b5227e689375f2ccc462674fcc432a873b036b1d9a0c9f9d1aa3948a3f","16643942",1676582483,2023-02-16 21:21:23,Buy,0.0341498920014836, ETH, 402440.151581957, DOPE,0.00000008,ETH per DOPE,Uniswap V2
"0xfe6b2d4325fe404ee0d94af1ba65ab7b17313a97504ce5c6a3188d33bbba0836","16643942",1676582483,2023-02-16 21:21:23,Buy,0.02, ETH, 234025.311350827, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0x7d66e75c61bdd2225d2af4665aae644f33571a51e920d6ba3408b24dd395f133","16643942",1676582483,2023-02-16 21:21:23,Buy,0.0348995047974413, ETH, 405458.941515082, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0x92c114e9c50c2dcd322deefbd33025ed866a0f10f3aed1d1122fc2a31ec25e27","16643942",1676582483,2023-02-16 21:21:23,Buy,0.0364876721867481, ETH, 420000, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0x563397870c95ee90db9c22f121ca8974b4c84be5b82e44514c7dbeadf6335190","16643942",1676582483,2023-02-16 21:21:23,Buy,0.0359539084897208, ETH, 410000, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0xf1482ab31446d019192597cfa9281fa23b2529bdaf87073218d3f0293b4d9343","16643942",1676582483,2023-02-16 21:21:23,Buy,0.0327342015274767, ETH, 370000, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0x7eb3704d254e57d1dc522cc1465d5d9778a08ff33022523fb90a5134ec82c114","16643942",1676582483,2023-02-16 21:21:23,Buy,0.00613503465832083, ETH, 69000, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0xdc5078964e3b9b0cde516ac7432b96b5dc1592b8a0b73cd7a5cb37fff0f80fa1","16643943",1676582495,2023-02-16 21:21:35,Buy,0.0368566758144485, ETH, 412255.133000324, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0x41fd0defa7e53d0d324508e6bcde1e16582502bfb375a18faafbbc6c59fff85d","16643943",1676582495,2023-02-16 21:21:35,Buy,0.0372060019392018, ETH, 412255.133000324, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0xeb9b9ac1e319d010e9cad5ede8aa514b0c54e15af6584813578a3b613974ff76","16643943",1676582495,2023-02-16 21:21:35,Buy,0.01, ETH, 110140.580023939, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0x8584ba31c654852a52a1db09bb653af21e1507fefb965c8f0274849699b74cee","16643943",1676582495,2023-02-16 21:21:35,Buy,0.0383666885096683, ETH, 420000, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0xce52debbb6167b19a38e35ff841b076e4b1e88560fd69db35f7084e90fdaed9a","16643943",1676582495,2023-02-16 21:21:35,Buy,0.0387412427704548, ETH, 420000, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0xc835b3d70cfb2f055c4d7ff1a1ec55b6620e3dc12b7a7db9168d73b2a4cd143f","16643943",1676582495,2023-02-16 21:21:35,Buy,0.03, ETH, 322441.551337875, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0x74b8759a3562458f354693cd5e3623e4a84c14a74a2bb11fb53f61b82b33b414","16643943",1676582495,2023-02-16 21:21:35,Buy,0.035, ETH, 373141.098329367, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0x52492940ff744297bcbfb607021c5029dab2891eae059e46480a29dd39f40394","16643943",1676582495,2023-02-16 21:21:35,Buy,0.009, ETH, 95425.628882166, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0x8d84269cb503732f0507570ee8a33ffe8576e2e104af98bfdb726cb18d2faf86","16643943",1676582495,2023-02-16 21:21:35,Buy,0.03, ETH, 316551.286646987, DOPE,0.00000009,ETH per DOPE,Uniswap V2
"0xf605dface4f9f6c50461bf3a2ddf81733d99da18668f9587818d6147b1f1bc59","16643943",1676582495,2023-02-16 21:21:35,Buy,0.0297, ETH, 311078.655601112, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0x16b383188fc97a9bab7f934a1a2125275026ec6df6e2b15188dc180dd8770e74","16643943",1676582495,2023-02-16 21:21:35,Buy,0.040447240055954, ETH, 420000, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0x0af0baf145d0a7860717f812501a3f2b43a0284be3c754f02b014f08796254f7","16643944",1676582507,2023-02-16 21:21:47,Buy,0.0408526361023044, ETH, 419999, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0x624eb61810910807a4434e901fd251c38f6d9fbfd94342e9eac02f490cb31859","16643944",1676582507,2023-02-16 21:21:47,Buy,0.0412642533003893, ETH, 419999, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0xc7ef295c6a78794f6b80c0b9346b799ddd6222665ddec5b57d6af82944b922fc","16643944",1676582507,2023-02-16 21:21:47,Buy,0.01, ETH, 101149.127975191, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0xd24b77fd198550e34a2e82edb61b84105a87e967d8d8f89c7208495316ca2893","16643944",1676582507,2023-02-16 21:21:47,Buy,0.041783803484362, ETH, 420000, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0x75291899d236d4930384f201a9d7d5b98c9718eaf5b9c8a9f03cbf5503c55275","16643944",1676582507,2023-02-16 21:21:47,Buy,0.0120162195734906, ETH, 120000, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0xeaaf49c0902961fbb1454b5462136ba0cafcb2e550271a1e56488c7e26d0c5f2","16643944",1676582507,2023-02-16 21:21:47,Buy,0.035, ETH, 347556.459862378, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0x9135e8790cdb9af5e98643475feb83094ae4d8ff185bb4cf13e3eb13d8e7eb71","16643944",1676582507,2023-02-16 21:21:47,Buy,0.01, ETH, 98765.670441924, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0xe04f4ace136b404c14ee164949c0df4f75eb397833a60f1baaae086802ae049d","16643944",1676582507,2023-02-16 21:21:47,Buy,0.035, ETH, 343824.259942068, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0x8808623103d2b640a6668bf16c17bde3663d8257de08402d9e12fa2b35177cba","16643945",1676582519,2023-02-16 21:21:59,Buy,0.0424717002243034, ETH, 413383.982344175, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0xd47f33708ba81572be0f1780508686a2ec55d83acaf47bb5df8984abc2f5f409","16643945",1676582519,2023-02-16 21:21:59,Buy,0.0341498920014836, ETH, 329373.030928887, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0xca9a6877c6a7f0e98d005f15d7985b4c61a396e29e60c2359f4086bd2b981216","16643945",1676582519,2023-02-16 21:21:59,Buy,0.0198, ETH, 189752.968552003, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0x8242a9e013a5d894aad29a40916ac1fa19998ec2c1e68468222da33ff48eeb6f","16643945",1676582519,2023-02-16 21:21:59,Buy,0.01, ETH, 95497.998328215, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0xffaaa854f809ce409e83236b880e87c69b3f0bc0e7eb09268b7b1a3be2f5e08b","16643945",1676582519,2023-02-16 21:21:59,Buy,0.01, ETH, 95273.106359065, DOPE,0.00000010,ETH per DOPE,Uniswap V2
"0x8755b8b7db0d8034e2d4e7556080a37ae656ff0305838a831e06a6702e2ea20c","16643945",1676582519,2023-02-16 21:21:59,Buy,0.0443660575974921, ETH, 420000, DOPE,0.00000011,ETH per DOPE,Uniswap V2
"0x23c6d621d377ff5e187360235c46f3d2b286d98abe6a35262ef1fd154c44c6d2","16643945",1676582519,2023-02-16 21:21:59,Buy,0.0448320202109077, ETH, 420000, DOPE,0.00000011,ETH per DOPE,Uniswap V2
"0x48f4fdaba8dd6dee8b3b27da7ea94fd592bf4a8b5b803dd3262e226ca1e3c113","16643945",1676582519,2023-02-16 21:21:59,Buy,0.025, ETH, 232306.597907736, DOPE,0.00000011,ETH per DOPE,Uniswap V2
"0xfa6eb0d7f97a92d962c78215f3ae7ae6a19b040ef4a9aebad64c5aefeb8820bc","16643945",1676582519,2023-02-16 21:21:59,Buy,0.01, ETH, 92544.976308936, DOPE,0.00000011,ETH per DOPE,Uniswap V2
"0x0c531f336f347677216f1ea390c53408f6c7e0d78fa65a9646203e1545d67b74","16643945",1676582519,2023-02-16 21:21:59,Buy,0.0456766235893391, ETH, 420000, DOPE,0.00000011,ETH per DOPE,Uniswap V2
"0xbc99c568b6baef99b6b89efc03735ac90d6620ab911933cf822b084377e6b08e","16643945",1676582519,2023-02-16 21:21:59,Buy,0.0388980946880457, ETH, 354194.209387801, DOPE,0.00000011,ETH per DOPE,Uniswap V2
"0x6bb775edae5ecc870b680493d33f0830354a9673a016fdfef98919f70fb17d2e","16643945",1676582519,2023-02-16 21:21:59,Buy,0.035, ETH, 316003.507583242, DOPE,0.00000011,ETH per DOPE,Uniswap V2
"0xab59790b5c450a23e6e0521f6d14846d101156c6a8f71bcbe541b637df217d3f","16643945",1676582519,2023-02-16 21:21:59,Buy,0.0469563839731958, ETH, 419999, DOPE,0.00000011,ETH per DOPE,Uniswap V2
"0x17346209a89360b1a5a90fcf7873ac112714f67341dd161bcee717380b9eed43","16643946",1676582531,2023-02-16 21:22:11,Buy,0.0474639507016696, ETH, 420000, DOPE,0.00000011,ETH per DOPE,Uniswap V2
"0x42319619c25613836f0d29fc3983a89a3ced840c3ecc2728dc75eeeab18e8679","16643946",1676582531,2023-02-16 21:22:11,Buy,0.0422405285527769, ETH, 370000, DOPE,0.00000011,ETH per DOPE,Uniswap V2
"0x71dc453ff59429b88dcbd6082cbb92db7922c959862db18d115e2c01c8bfa3ce","16643946",1676582531,2023-02-16 21:22:11,Buy,0.0484407600667843, ETH, 419998, DOPE,0.00000012,ETH per DOPE,Uniswap V2
"0xb898ab033842cb76bb03a90b11720e4c0e3da7e3f5799ceb89ddce2447b8ac0c","16643946",1676582531,2023-02-16 21:22:11,Buy,0.0489727534208832, ETH, 420000, DOPE,0.00000012,ETH per DOPE,Uniswap V2
"0xd998765a697f26f5375133b412879ce565587d36e77645ea694e34d0cf743521","16643946",1676582531,2023-02-16 21:22:11,Buy,0.049513317409058, ETH, 420000, DOPE,0.00000012,ETH per DOPE,Uniswap V2
"0xd6103b4a1ceefaddc7d9f44c2ff7638fdcd60d7bfb9a2bdc913fae25b3c29c14","16643946",1676582531,2023-02-16 21:22:11,Buy,0.0500628766491466, ETH, 420000, DOPE,0.00000012,ETH per DOPE,Uniswap V2
"0xa1b4af9e31734756ac3fb29aab8b5eece0600b8ff959e241462ea9ec218d0a30","16643946",1676582531,2023-02-16 21:22:11,Buy,0.0506216317835514, ETH, 420000, DOPE,0.00000012,ETH per DOPE,Uniswap V2
"0xad9787c0ae525ba07ea47fa25ef10f3548753abd2e486626f3d978514975e8a4","16643946",1676582531,2023-02-16 21:22:11,Buy,0.015, ETH, 123558.15929864, DOPE,0.00000012,ETH per DOPE,Uniswap V2
"0xf68d98818c4f4649a0620c18cc8f7e402c5a57f8f34a9cb6c870c48144c553b7","16643946",1676582531,2023-02-16 21:22:11,Buy,0.03, ETH, 245903.825200581, DOPE,0.00000012,ETH per DOPE,Uniswap V2
"0xf48992cc67641bf64badde716d9af77596e8d8568dc53892563fbe9f94cc5514","16643946",1676582531,2023-02-16 21:22:11,Buy,0.042, ETH, 341574.356669334, DOPE,0.00000012,ETH per DOPE,Uniswap V2
"0x9442a6e570e9ebf8c9f16c04ac0a0428d160aa56849b1c9e232b93de259c31b4","16643946",1676582531,2023-02-16 21:22:11,Buy,0.0521736791150561, ETH, 420000, DOPE,0.00000012,ETH per DOPE,Uniswap V2
"0xf3092eac8433e1bfaf5f985d489dbac289eea8558f9adfc816ef62254c86e381","16643947",1676582543,2023-02-16 21:22:23,Buy,0.0510022503663042, ETH, 406020.865484191, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0x1c3c86a2900ed376c28a4420b3fb64fa51aa3769cca81996658ee814d3ecb4dd","16643947",1676582543,2023-02-16 21:22:23,Buy,0.0505711618141847, ETH, 398221.459465215, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0x6e4f7f3bb36c4f90af7412dc61e7f143c18a13c866bfbaea7f1ed9b5b9b2c74c","16643947",1676582543,2023-02-16 21:22:23,Buy,0.0521302687318319, ETH, 406020.865484191, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0x1cf076fc97f173414e3be812e5231047cec4645c904a754d14d015aedcf219c4","16643947",1676582543,2023-02-16 21:22:23,Buy,0.05, ETH, 385226.923345516, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0x34007777cd266e8bfebfe0f8bd02d8b4bbaae56fca480c4a9421af9c2d9f5b19","16643947",1676582543,2023-02-16 21:22:23,Buy,0.05, ETH, 381178.348655701, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0x00e4acee4a7e901ff6427ca70905b758ac8a21f13fdb605e6398045667dff131","16643947",1676582543,2023-02-16 21:22:23,Buy,0.02, ETH, 151351.298434845, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0x88463c8b85c20a1dc8cb46ba48533a07ef1cfe1e5a181c874734a44e616e43fd","16643947",1676582543,2023-02-16 21:22:23,Buy,0.01, ETH, 75437.688257634, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0x2b1a28c3851fdcc79df6ed771524430127b735e0471ad982093670c509eda60e","16643948",1676582555,2023-02-16 21:22:35,Buy,0.0560604007846767, ETH, 419999.999999998, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0xd9758140484de2ea501b4174fb14b38a6ca0dd127207c406c00d6947838450ad","16643948",1676582555,2023-02-16 21:22:35,Sell,1670426.1861809, DOPE, 0.217865429465451, ETH,0.00000013,ETH per DOPE,Uniswap V2
"0xd9758140484de2ea501b4174fb14b38a6ca0dd127207c406c00d6947838450ad","16643948",1676582555,2023-02-16 21:22:35,Sell,125743.8, DOPE, 0.015999040030953, ETH,0.00000013,ETH per DOPE,Uniswap V2
"0x76c422250deeec3c4a596cb38b6a05a7aa769020d3339616d3df56c163691597","16643948",1676582555,2023-02-16 21:22:35,Buy,0.038, ETH, 296181.140397692, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0x621b99c87d68cfc81e6f0ea8831fabaa9d7c6d378b616069366f74c5af1c0659","16643948",1676582555,2023-02-16 21:22:35,Buy,0.011, ETH, 85290.985222181, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0xcc2514b80e77f7651b7cdb64fd9385af1a09194fa12e877de369b908f6349eb6","16643948",1676582555,2023-02-16 21:22:35,Buy,0.04, ETH, 308480.961698583, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0xf685e2f1bd5d8555214d849c170a7f9256d70fc4675c52f92a520a03bb6f1be9","16643949",1676582567,2023-02-16 21:22:47,Buy,0.0550085843525424, ETH, 419999, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0x8c8bcfdc9184c1f1545247fbe8fd797f033f0a9824cc8c7d8b390ccdb0a7b0ff","16643949",1676582567,2023-02-16 21:22:47,Buy,0.0556510599956746, ETH, 419999, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0xd483afa1966aa9cf7de3267b406eb08ad62a8c7b12481ac0ea2bf8b5b912a219","16643949",1676582567,2023-02-16 21:22:47,Buy,0.0563048517285438, ETH, 419999, DOPE,0.00000013,ETH per DOPE,Uniswap V2
"0x106f234b4c8f5abcbfe336b5ff4d48f123b143b1180c25f9c1e52cef45d1144b","16643949",1676582567,2023-02-16 21:22:47,Buy,0.0569702268030208, ETH, 419999, DOPE,0.00000014,ETH per DOPE,Uniswap V2
"0x918570c8544f6b1c3ea8867f4712906f1bfc065c288239a0c9ee25067694e6dd","16643949",1676582567,2023-02-16 21:22:47,Buy,0.055, ETH, 400819.141622293, DOPE,0.00000014,ETH per DOPE,Uniswap V2
"0xd8409601ca89e9d564146f65832aeda3f306bce0b28a69455a4c07a5d28b969c","16643949",1676582567,2023-02-16 21:22:47,Buy,0.055, ETH, 396324.204132277, DOPE,0.00000014,ETH per DOPE,Uniswap V2
"0x3c93723f8ddd0d2a8612f844bb710f0a0b255dcb738d8fa5ee177ef75c4542ba","16643949",1676582567,2023-02-16 21:22:47,Buy,0.055, ETH, 391904.493951849, DOPE,0.00000014,ETH per DOPE,Uniswap V2
"0xaf4aa116657ddce94ca2fa50f1b39be400fd043b3dcceeb4fd7906c451237ce9","16643949",1676582567,2023-02-16 21:22:47,Buy,0.038, ETH, 268226.599464817, DOPE,0.00000014,ETH per DOPE,Uniswap V2
"0xe0c0e0e557079165ba9c7a42d7959393bbfb210c39674d03c8f518b1dcc2166c","16643949",1676582567,2023-02-16 21:22:47,Buy,0.05, ETH, 349809.634808697, DOPE,0.00000014,ETH per DOPE,Uniswap V2
"0xf97ba46d9d0d67b72af5eb19bf53e4d5fdeefa117cd183bfaac2caed1d0c11c9","16643949",1676582567,2023-02-16 21:22:47,Buy,0.05, ETH, 346312.287298523, DOPE,0.00000014,ETH per DOPE,Uniswap V2
"0x8605445aabb2735f2d21a0048e6f9c9f67bcf751771abe18bdc619da6c47415f","16643949",1676582567,2023-02-16 21:22:47,Buy,0.05, ETH, 342867.1536293, DOPE,0.00000015,ETH per DOPE,Uniswap V2
"0xd807b5610a715241ca4b8a15a9671e57e15bac158a7fbbde5299391f1694243a","16643949",1676582567,2023-02-16 21:22:47,Buy,0.05, ETH, 339473.199321656, DOPE,0.00000015,ETH per DOPE,Uniswap V2
"0x6a4e99643dd7b848785d0cdc63c6dc74b83571d8b8fe03c4986f748a2b7f3cc2","16643949",1676582567,2023-02-16 21:22:47,Buy,0.05, ETH, 336129.41539303, DOPE,0.00000015,ETH per DOPE,Uniswap V2
"0xb11a906e144e3e008e68d334bbfe9b7397ffb7f26d1fb9ae0a3ccf0636b9f4c2","16643949",1676582567,2023-02-16 21:22:47,Buy,0.05, ETH, 332834.817607191, DOPE,0.00000015,ETH per DOPE,Uniswap V2
"0x0246e664dd093dd8a610ffd5c4ecfb835cb289fbddef78be81da1a13bf291299","16643949",1676582567,2023-02-16 21:22:47,Buy,0.05, ETH, 329588.445749413, DOPE,0.00000015,ETH per DOPE,Uniswap V2
"0xa226d5cdd62ba220e2184f4869bb4ab3b0696d81924b3f0fe0272500a35886a2","16643949",1676582567,2023-02-16 21:22:47,Buy,0.05, ETH, 326389.362926286, DOPE,0.00000015,ETH per DOPE,Uniswap V2
"0x4e7a2c50a53ffed81b3ea4079a6e86e9df1000ae128f16d70c9a7f37f0d245ca","16643949",1676582567,2023-02-16 21:22:47,Buy,0.05, ETH, 323236.654889243, DOPE,0.00000015,ETH per DOPE,Uniswap V2
"0x5b9f61b092a8d7c2b06551a069c78b114b1ee1045c0ebf78fc3b9076bd1238a7","16643949",1676582567,2023-02-16 21:22:47,Buy,0.05, ETH, 320129.429380855, DOPE,0.00000016,ETH per DOPE,Uniswap V2
"0x7bf0a1a3ff2fc9c2bab0f343f5db021c47cdbd43bcab8366651578dc728143e0","16643949",1676582567,2023-02-16 21:22:47,Buy,0.05, ETH, 317066.815503045, DOPE,0.00000016,ETH per DOPE,Uniswap V2
"0xdccf6b4ef048d92e23e86cab2dc9787acb578fd4ed5d93572ed679c437e99ffe","16643949",1676582567,2023-02-16 21:22:47,Buy,0.05, ETH, 314047.963106383, DOPE,0.00000016,ETH per DOPE,Uniswap V2
